Date,Close,Dividends,High,Low,Open,Stock Splits,Volume
2020-05-13,7.731942176818848,0.0,8.02859789180375,7.547836208662022,7.868592632588932,0.0,625852000
2020-05-14,7.98089599609375,0.0,7.986361863355957,7.640014298285512,7.793311639813385,0.0,602312000
2020-05-15,8.438300132751465,0.0,8.447989319934127,7.8253597631626945,7.841012401949906,0.0,987660000
2020-05-18,8.696197509765625,0.0,8.861420771854155,8.626878538742194,8.706384284090324,0.0,774460000
2020-05-19,8.751105308532715,0.0,9.031362884264832,8.708619034200986,8.735949308514005,0.0,717320000
2020-05-20,8.914591789245605,0.0,8.987140816354259,8.833843488059705,8.935461979417953,0.0,587536000
2020-05-21,8.72104549407959,0.0,8.996582254257541,8.683528434138534,8.995588977205747,0.0,761068000
2020-05-22,8.97049331665039,0.0,9.036831514550855,8.65942703996952,8.770734713042978,0.0,1038764000
2020-05-26,8.663899421691895,0.0,9.125033957478843,8.618432356392493,9.100187815628933,0.0,770780000
2020-05-27,8.472588539123535,0.0,8.579423621709141,7.947352618383713,8.571721934524938,0.0,1175892000
2020-05-28,8.434574127197266,0.0,8.706384140840894,8.327488838944653,8.360284982055731,0.0,734896000
2020-05-29,8.820676803588867,0.0,8.820676803588867,8.432588808088804,8.501659484403891,0.0,745256000
2020-06-01,8.751852035522461,0.0,8.786139044935808,8.635823453606509,8.778685676901018,0.0,389876000
2020-06-02,8.770734786987305,0.0,8.78266074460048,8.604518233665114,8.741914591556846,0.0,391320000
2020-06-03,8.715328216552734,0.0,8.811480823540192,8.646257567101596,8.767752949429001,0.0,365440000
2020-06-04,8.716323852539062,0.004,8.892061426403298,8.627832561939305,8.678043432788487,0.0,424280000
2020-06-05,8.868946075439453,0.0,8.945505028883574,8.658159572680956,8.744164653127928,0.0,481748000
2020-06-08,8.754600524902344,0.0,8.838864642557695,8.636032815497419,8.826436382141914,0.0,387736000
2020-06-09,8.99422550201416,0.0,9.0576108996986,8.70116321490873,8.749634122486231,0.0,468488000
2020-06-10,9.313138008117676,0.0,9.44562557035412,9.10110841167236,9.115277601014839,0.0,632180000
2020-06-11,8.745903015136719,0.0,9.208240685971829,8.735711592301131,9.097627526364212,0.0,583652000
2020-06-12,8.88137435913086,0.0,9.134666537472798,8.653436526345065,9.110058437847792,0.0,570908000
2020-06-15,9.121241569519043,0.0,9.129693016162985,8.69370248342079,8.764794008236555,0.0,400004000
2020-06-16,9.016597747802734,0.0,9.213713868123868,8.788162996447083,9.172202861752826,0.0,535716000
2020-06-17,9.183136940002441,0.0,9.245776080449938,9.0183351251666,9.061587043912771,0.0,408304000
2020-06-18,9.165240287780762,0.0,9.229370971612544,9.062332316008169,9.174188600931451,0.0,254408000
2020-06-19,9.208240509033203,0.0,9.390938922555518,9.174435670130153,9.18959858782948,0.0,524160000
2020-06-22,9.472221374511719,0.0,9.47669600474337,9.22017234709144,9.246769799517342,0.0,398468000
2020-06-23,9.395910263061523,0.0,9.587308552735838,9.353653978073853,9.496331996252083,0.0,375108000
2020-06-24,9.182641983032227,0.0,9.501804874068604,9.092162257590573,9.422013440147458,0.0,449372000
2020-06-25,9.435681343078613,0.0,9.450595828120123,9.129693078827199,9.302200068122893,0.0,376072000
2020-06-26,9.10260009765625,0.0,9.445625718185534,9.072772071415052,9.445625718185534,0.0,592084000
2020-06-29,9.14734172821045,0.0,9.151816358411867,8.849058649941636,9.117265272317514,0.0,342248000
2020-06-30,9.443389892578125,0.0,9.471726378322368,9.213463641985124,9.260691434297515,0.0,367892000
2020-07-01,9.475451469421387,0.0,9.520940217849656,9.35912153125981,9.466254726023939,0.0,326648000
2020-07-02,9.557231903076172,0.0,9.681764862843078,9.523426117204961,9.583828405036837,0.0,364056000
2020-07-06,9.782934188842773,0.0,9.852036371881187,9.656909656197096,9.685992386533162,0.0,315892000
2020-07-07,9.815247535705566,0.0,10.012362642023092,9.79436782317376,9.889321207970426,0.0,357800000
2020-07-08,10.1575288772583,0.0,10.16647813998509,9.908462873664314,9.936550928389142,0.0,365480000
2020-07-09,10.448848724365234,0.0,10.509499445424936,10.174925327215476,10.320835811494605,0.0,494548000
2020-07-10,10.419269561767578,0.0,10.594261828840493,10.31934469038557,10.528142745112083,0.0,497676000
2020-07-13,9.99471378326416,0.0,10.730478013100093,9.967619466000675,10.534357598250097,0.0,457076000
2020-07-14,10.317606925964355,0.0,10.343209704716779,9.729492105255805,10.01733538240931,0.0,542676000
2020-07-15,10.168713569641113,0.0,10.373285456655864,9.9981949595581,10.354643532436837,0.0,403984000
2020-07-16,10.07674503326416,0.0,10.148332500176572,9.838864177081126,9.957680388870466,0.0,344964000
2020-07-17,10.143110275268555,0.0,10.189841196144675,10.0300118318398,10.166973074910793,0.0,266284000
2020-07-20,10.450591087341309,0.0,10.470973936765288,10.098617130568732,10.21544491768399,0.0,284852000
2020-07-21,10.26938247680664,0.0,10.49955806042744,10.227871487131212,10.452826194760581,0.0,277036000
2020-07-22,10.37900447845459,0.0,10.541816958152879,10.23259708373545,10.308162313037716,0.0,367292000
2020-07-23,10.071771621704102,0.0,10.486633131352665,9.973835145892702,10.390188199099878,0.0,411660000
2020-07-24,10.136152267456055,0.0,10.305427789555091,9.721042262613368,9.81848093979742,0.0,473292000
2020-07-27,10.361854553222656,0.0,10.381988026236833,10.159270074226148,10.173687700429726,0.0,292132000
2020-07-28,10.15703010559082,0.0,10.322577211722987,10.150816447226648,10.31487200985098,0.0,271636000
2020-07-29,10.405597686767578,0.0,10.456056985081002,10.28777619712682,10.3312755922246,0.0,284508000
2020-07-30,10.55324935913086,0.0,10.562197671691823,10.23632339743743,10.315616995996077,0.0,308880000
2020-07-31,10.553995132446289,0.0,10.704877134724839,10.373285104214844,10.502789580184212,0.0,386080000
2020-08-03,10.947233200073242,0.0,11.03522669529022,10.653921549349986,10.67107288009153,0.0,412720000
2020-08-04,11.163485527038574,0.0,11.163485527038574,10.84357743926811,10.98675327923711,0.0,310336000
2020-08-05,11.222148895263672,0.0,11.306662426415594,11.102338977036846,11.179644171241007,0.0,249924000
2020-08-06,11.270620346069336,0.0,11.292991603889252,11.114767787246265,11.284788588104904,0.0,244316000
2020-08-07,11.13539981842041,0.0,11.438902888927283,10.974327320204562,11.24775298021625,0.0,342516000
2020-08-10,11.101096153259277,0.0,11.342953785393757,10.794361590484725,11.269377922253069,0.0,427796000
2020-08-11,10.787897109985352,0.0,11.073005649996452,10.733956913273671,11.010365574495092,0.0,354512000
2020-08-12,11.37476921081543,0.0,11.40136571350768,10.895527711592601,10.927841955068276,0.0,464412000
2020-08-13,11.3775053024292,0.0,11.654660281162782,11.290754924571592,11.479915466163844,0.0,374460000
2020-08-14,11.497811317443848,0.0,11.637755639070226,11.37501832276075,11.464005528623535,0.0,366436000
2020-08-17,12.266386032104492,0.0,12.338719720568694,11.749611305924368,11.783416144782285,0.0,621300000
2020-08-18,12.19057559967041,0.0,12.424479620147759,12.017074833283205,12.37874242255525,0.0,503448000
2020-08-19,12.069023132324219,0.0,12.244512270420488,12.028754304798474,12.226118780820213,0.0,622624000
2020-08-20,12.071508407592773,0.0,12.304169267650222,11.810759499849118,11.906459125153898,0.0,921388000
2020-08-21,12.610904693603516,0.0,12.73543767305914,12.125448525163229,12.13191156434554,0.0,999868000
2020-08-24,12.647444725036621,0.0,12.8385946165752,12.435911984887685,12.810008752365281,0.0,490564000
2020-08-25,12.677023887634277,0.0,12.688209041803288,12.501782219926314,12.558456133077177,0.0,289076000
2020-08-26,12.699892044067383,0.0,12.79484543135099,12.605187089337212,12.725991685415721,0.0,321244000
2020-08-27,12.555967330932617,0.0,12.776448314895612,12.494570371885285,12.70833988594655,0.0,317604000
2020-08-28,13.072494506835938,0.0,13.07274293933712,12.570136491190816,12.602450732441966,0.0,537160000
2020-08-31,13.29794979095459,0.0,13.497301743517985,12.963127187794592,13.107296770619834,0.0,500840000
2020-09-01,13.74600601196289,0.004,13.917818175661797,13.363591845452834,13.406855757117219,0.0,511316000
2020-09-02,14.268655776977539,0.0,14.64684250423329,13.824577727830716,14.62396658977693,0.0,874012000
2020-09-03,12.94487476348877,0.0,13.809158839731726,12.808866582577295,13.753711459178122,0.0,945128000
2020-09-04,12.554010391235352,0.0,13.103512283664935,11.641239770900325,12.714384609698111,0.0,1463684000
2020-09-08,11.848359107971191,0.0,12.481902772745954,11.640742031689909,11.670827490333822,0.0,795728000
2020-09-09,12.64600658416748,0.0,12.739744895840701,12.16537815920074,12.3327152920004,0.0,736200000
2020-09-10,12.244945526123047,0.0,12.994356938663318,12.100980363374202,12.918769110397905,0.0,698684000
2020-09-11,12.098495483398438,0.0,12.58384750491688,11.831203535061007,12.417753831428957,0.0,636928000
2020-09-14,12.80240249633789,0.0,13.242750033631548,12.562710979011644,13.010020502713123,0.0,1201744000
2020-09-15,12.920510292053223,0.0,13.226590173176504,12.758146125908663,13.207941722010666,0.0,727556000
2020-09-16,12.446595191955566,0.0,13.02170750232912,12.445849671255177,12.88694277948844,0.0,556384000
2020-09-17,12.395869255065918,0.0,12.521434449484204,11.969445745922071,12.066416529304739,0.0,792512000
2020-09-18,12.1231107711792,0.0,12.563955387993257,11.923699152816207,12.525415950128137,0.0,698460000
2020-09-21,12.449328422546387,0.0,12.454549912007502,11.83990329972909,11.860292243862816,0.0,721044000
2020-09-22,12.569175720214844,0.0,12.579370193536365,12.089543202829288,12.506766345855947,0.0,646452000
2020-09-23,12.057962417602539,0.0,12.657939492376991,12.013704488182995,12.507260881383038,0.0,647012000
2020-09-24,12.280998229980469,0.0,12.50129674587653,11.948810907879453,12.006745263131892,0.0,731240000
2020-09-25,12.803894996643066,0.0,12.813592456026164,12.179303301507392,12.379958380976724,0.0,588016000
2020-09-28,12.964271545410156,0.0,12.980930993277246,12.680818115759017,12.969493035987947,0.0,573808000
2020-09-29,13.153987884521484,0.0,13.369810463799372,12.863075426348399,12.867301941188636,0.0,621460000
2020-09-30,13.457082748413086,0.0,13.548583556057018,13.078896040511102,13.086106534449147,0.0,689184000
2020-10-01,13.540627479553223,0.0,13.688072700094674,13.387711312976796,13.683349171791244,0.0,525004000
2020-10-02,12.991374015808105,0.0,13.44614260834066,12.980184565391687,13.153241172734813,0.0,552496000
2020-10-05,13.568474769592285,0.0,13.570215266382487,13.151002149843272,13.164180603468921,0.0,479820000
2020-10-06,13.661962509155273,0.0,14.06526258648005,13.590850658447438,13.754955294119164,0.0,784420000
2020-10-07,13.888228416442871,0.0,14.042636546603271,13.788273642421032,13.923784817097221,0.0,418084000
2020-10-08,13.76365852355957,0.0,14.00807546805278,13.683347172141852,13.998626515827448,0.0,378900000
2020-10-09,13.688070297241211,0.0,13.749237132534198,13.586624482486123,13.692297759480711,0.0,346892000
2020-10-12,14.148810386657715,0.0,14.269154136057788,13.83701196571171,13.913593834330083,0.0,434744000
2020-10-13,14.170937538146973,0.0,14.27064381415561,13.94268301085505,14.218925925974037,0.0,344604000
2020-10-14,14.018765449523926,0.0,14.264921915709506,13.884249261938908,14.212955529548118,0.0,276100000
2020-10-15,13.894195556640625,0.0,13.929751006700569,13.693042537607855,13.735809428920685,0.0,267224000
2020-10-16,13.736557960510254,0.0,14.044876308011847,13.717661001997262,13.960585989677563,0.0,242392000
2020-10-19,13.424508094787598,0.0,13.907621541917687,13.33400132974897,13.827558704209942,0.0,298068000
2020-10-20,13.571456909179688,0.0,13.724870061313956,13.433708226033241,13.509793060688235,0.0,229212000
2020-10-21,13.451360702514648,0.0,13.71666357670452,13.404367299030525,13.551066960951445,0.0,219596000
2020-10-22,13.288501739501953,0.0,13.53789073143853,13.159952541281239,13.449125399181334,0.0,290480000
2020-10-23,13.516507148742676,0.0,13.519491128255543,13.21912978294742,13.37701796276027,0.0,233484000
2020-10-26,13.069945335388184,0.0,13.618453219253427,12.967753030635334,13.35414524503633,0.0,336896000
2020-10-27,13.324058532714844,0.0,13.369062941628298,13.119921500790154,13.233800259493728,0.0,250520000
2020-10-28,12.55848217010498,0.0,13.1880477042623,12.54058019226142,13.126383860690956,0.0,376520000
2020-10-29,12.953332901000977,0.0,13.12116708621453,12.680819437909168,12.768839266183356,0.0,320080000
2020-10-30,12.465991020202637,0.0,12.866306261983306,12.233260497280058,12.780276391790489,0.0,416820000
2020-11-02,12.512483596801758,0.0,12.76709403265931,12.327741523587449,12.58906543818287,0.0,299652000
2020-11-03,12.948854446411133,0.0,13.033890278158362,12.534365826303068,12.63954209787184,0.0,272900000
2020-11-04,13.719399452209473,0.0,13.75246983604854,13.264630929698608,13.316597320732134,0.0,410228000
2020-11-05,14.08316707611084,0.0,14.261195715728805,13.915084403700495,14.085654042162565,0.0,319028000
2020-11-06,14.482983589172363,0.0,14.509588050674013,13.819603063155224,14.03318712124654,0.0,383348000
2020-11-09,13.556788444519043,0.0,14.61178275956872,13.536897458927408,14.473537042533199,0.0,582976000
2020-11-10,12.700709342956543,0.0,13.53266964084014,12.55972815670973,13.53266964084014,0.0,644068000
2020-11-11,13.345192909240723,0.0,13.362100862954051,12.877991414086402,12.982919181366613,0.0,404744000
2020-11-12,13.383731842041016,0.0,13.691303689939454,13.243745638126441,13.405861285173073,0.0,365812000
2020-11-13,13.224847793579102,0.0,13.594580483530914,12.988387818739444,13.553305579639913,0.0,346312000
2020-11-16,13.441912651062012,0.0,13.575433861635306,13.084611974472585,13.101021962780749,0.0,413776000
2020-11-17,13.349417686462402,0.0,13.522473311365049,13.231560936588995,13.478960898278817,0.0,312028000
2020-11-18,13.35588550567627,0.0,13.531925147427977,13.113458475022282,13.392187433545983,0.0,510924000
2020-11-19,13.367319107055664,0.0,13.414312507891353,13.028915402073212,13.141053636014096,0.0,565936000
2020-11-20,13.016733169555664,0.0,13.421275773566174,12.994105766643468,13.380995847364288,0.0,341088000
2020-11-23,13.06870174407959,0.0,13.309885276431308,12.94487701698277,13.099782179302716,0.0,361356000
2020-11-24,12.887439727783203,0.0,13.090580823661265,12.815084388554446,13.071186853481274,0.0,346500000
2020-11-25,13.162935256958008,0.0,13.197496680970419,12.949351195798258,12.961783178468291,0.0,259916000
2020-11-27,13.189292907714844,0.0,13.334750064003929,13.099035582696706,13.302426146106399,0.0,167276000
2020-11-30,13.328780174255371,0.0,13.339721115566775,12.901859617237223,13.193021446045464,0.0,286952000
2020-12-01,13.317343711853027,0.0,13.455340904435158,13.156470608275669,13.419038982985601,0.0,296948000
2020-12-02,13.4710054397583,0.0,13.59930517405845,13.162438631674533,13.278057876066955,0.0,283360000
2020-12-03,13.327248573303223,0.004,13.589893604205523,13.260592994303533,13.517765463078833,0.0,199520000
2020-12-04,13.488664627075195,0.0,13.490405637857798,13.320034212669325,13.37947715956388,0.0,202244000
2020-12-07,13.53691291809082,0.0,13.66077419532239,13.430711275270435,13.531441306225496,0.0,223244000
2020-12-08,13.281484603881836,0.0,13.528957686598924,13.213335648092489,13.515278179379305,0.0,271920000
2020-12-09,12.864383697509766,0.0,13.345153115732616,12.802204474515289,13.232236003515796,0.0,401300000
2020-12-10,12.905672073364258,0.0,13.001677197887197,12.78355178644564,12.802952434607922,0.0,207764000
2020-12-11,12.946462631225586,0.0,12.953178094559908,12.757188653902821,12.900698238186449,0.0,209264000
2020-12-14,13.240446090698242,0.0,13.320035433419807,13.010383117244352,13.020829182897314,0.0,270156000
2020-12-15,13.291930198669434,0.0,13.394898420852309,13.119072012231975,13.370772848841048,0.0,193016000
2020-12-16,13.174537658691406,0.0,13.368288003309102,13.14469094040639,13.353613224501983,0.0,223116000
2020-12-17,13.272778511047363,0.0,13.310832168465264,13.110863557414445,13.29814698347281,0.0,231384000
2020-12-18,13.203885078430176,0.0,13.336201912214122,13.003419287690592,13.310335327964504,0.0,342064000
2020-12-21,13.263824462890625,0.0,13.301380961244586,12.900946562414616,13.007646335173467,0.0,302332000
2020-12-22,13.210101127624512,0.0,13.268798334208665,12.987002216302992,13.250891065643227,0.0,185580000
2020-12-23,12.942481994628906,0.0,13.20686801104678,12.938254232061905,13.187965472083052,0.0,179144000
2020-12-24,12.927061080932617,0.0,13.0650990425598,12.872344005635338,12.970337770352513,0.0,97884000
2020-12-28,12.833793640136719,0.0,12.995460029586082,12.697746203513814,12.995460029586082,0.0,212564000
2020-12-29,12.876819610595703,0.0,13.005406770053444,12.776338151206707,12.858663762892384,0.0,170372000
2020-12-30,13.078280448913574,0.0,13.1459312845116,12.830558825412934,12.923578131372935,0.0,225396000
2020-12-31,12.98799991607666,0.0,13.083506947592985,12.84871807733126,13.069081697926531,0.0,192424000
2021-01-04,13.046196937561035,0.0,13.582431124501683,12.895971895425573,13.036994722740106,0.0,560640000
2021-01-05,13.335953712463379,0.0,13.374504535235,13.019834498908478,13.032518736692339,0.0,322760000
2021-01-06,12.549759864807129,0.0,13.177023851121177,12.521406527298588,13.15463928774817,0.0,580424000
2021-01-07,13.275516510009766,0.0,13.30909383140625,12.820364960072336,12.900948633864056,0.0,461480000
2021-01-08,13.208609580993652,0.0,13.35211916574799,12.975064589250893,13.293920064625954,0.0,292528000
2021-01-11,13.551590919494629,0.0,13.889348941876813,13.293920349716162,13.349881280512768,0.0,518344000
2021-01-12,13.415542602539062,0.0,13.683908768453083,13.276510305945383,13.681918228400308,0.0,291476000
2021-01-13,13.462302207946777,0.0,13.555073904431215,13.316305857858495,13.420766522441607,0.0,210028000
2021-01-14,13.132501602172852,0.0,13.529951129095025,13.112853322479959,13.505328397210821,0.0,283120000
2021-01-15,12.793499946594238,0.0,13.256859277308203,12.782556721687804,13.160108417536335,0.0,277780000
2021-01-19,12.958401679992676,0.0,13.026798268994698,12.778081329831359,12.949447095978456,0.0,226188000
2021-01-20,13.29715347290039,0.0,13.36157087660753,12.989739333786316,13.04445641294081,0.0,258572000
2021-01-21,13.796329498291016,0.0,13.92740343699707,13.18498319061641,13.349633500056223,0.0,337780000
2021-01-22,13.642125129699707,0.0,13.770712324132925,13.557312743438613,13.669484147612303,0.0,246820000
2021-01-25,13.58317756652832,0.0,13.757528189213795,13.168566485898285,13.711018054558481,0.0,251112000
2021-01-26,13.366293907165527,0.0,13.574718011567779,13.318788513278982,13.510797782058482,0.0,163980000
2021-01-27,12.851454734802246,0.0,13.164837695178809,12.728090572901428,13.162101413854424,0.0,371272000
2021-01-28,12.984016418457031,0.0,13.271285077100378,12.893981023989753,12.929547927045675,0.0,228316000
2021-01-29,12.923083305358887,0.0,13.266312945852967,12.845234971987278,13.00789568264157,0.0,271552000
