Date,Capital Gains,Close,Dividends,High,Low,Open,Stock Splits,Volume
2020-01-02,0.0,377.0597839355469,0.0,384.69392711684685,377.0597839355469,383.3662467387864,0.0,179860
2020-01-03,0.0,383.8641357421875,0.0,386.8514103063028,379.3832365577132,386.8514103063028,0.0,153155
2020-01-06,0.0,379.2172546386719,0.0,390.8344134241016,378.8853408809103,390.0046163679995,0.0,133910
2020-01-07,0.0,379.2172546386719,0.0,381.3747320492167,376.8938330109445,378.8853408809103,0.0,91115
2020-01-08,0.0,373.7405700683594,0.0,380.37894618084675,369.9234987390001,379.38320495801077,0.0,189270
2020-01-09,0.0,366.9362487792969,0.0,371.41714757872836,365.94048223569206,367.43410672770415,0.0,155895
2020-01-10,0.0,369.0937194824219,0.0,370.4213998334745,364.2809066986772,364.2809066986772,0.0,150930
2020-01-13,0.0,360.7957763671875,0.0,367.26820907427407,360.46386258504424,366.1064981750734,0.0,132500
2020-01-14,0.0,363.4510803222656,0.0,364.44684683606795,359.9659228473519,361.1276588879194,0.0,144665
2020-01-15,0.0,363.2851257324219,0.0,365.44260305210463,359.79999343760693,362.9532119886388,0.0,116965
2020-01-16,0.0,356.48089599609375,0.0,361.29370981319994,356.3149264203031,359.80008492469165,0.0,112180
2020-01-17,0.0,352.9956970214844,0.0,356.97873847319556,352.4978136745956,353.32761081161055,0.0,135215
2020-01-21,0.0,353.1616516113281,0.0,355.15315959108455,351.6680016339624,355.15315959108455,0.0,107370
2020-01-22,0.0,351.5020446777344,0.0,352.331841749531,347.51900353907234,349.8424505341411,0.0,93615
2020-01-23,0.0,349.676513671875,0.0,355.15317992227216,349.17863031758446,352.1659051199283,0.0,105110
2020-01-24,0.0,355.31915283203125,0.0,358.3064023391444,345.36158694592183,346.0254145423026,0.0,208965
2020-01-27,0.0,369.9235534667969,0.0,372.9108282240432,366.27245112945087,370.9193201603453,0.0,315655
2020-01-28,0.0,358.47235107421875,0.0,366.6043526127469,356.8127568562826,364.6128446159031,0.0,262155
2020-01-29,0.0,357.8085021972656,0.0,360.629807134977,353.8254611174996,354.65525817702627,0.0,131560
2020-01-30,0.0,354.9871826171875,0.0,364.2809200928796,354.6552688480694,362.4553563776338,0.0,267995
2020-01-31,0.0,366.4383239746094,0.0,368.76174521515236,351.9998626691954,352.16580685872435,0.0,288320
2020-02-03,0.0,355.6510925292969,0.0,363.28521173720304,353.493614698849,362.95329791484215,0.0,165320
2020-02-04,0.0,339.0550537109375,0.0,347.8509068315399,337.727373468006,345.52746007556124,0.0,239895
2020-02-05,0.0,336.565673828125,0.0,340.88060310541414,330.75709473210895,331.08900847291653,0.0,277290
2020-02-06,0.0,330.923095703125,0.0,337.5614729515199,330.923095703125,335.0720814833718,0.0,148410
2020-02-07,0.0,333.91033935546875,0.0,335.90184727937867,330.4252068194757,334.0763089005434,0.0,186675
2020-02-10,0.0,325.9442443847656,0.0,336.2337472197924,325.9442443847656,336.2337472197924,0.0,130675
2020-02-11,0.0,325.9442443847656,0.0,327.6038383486868,320.30163503679125,322.2931427288178,0.0,155315
2020-02-12,0.0,319.6377868652344,0.0,323.6208019911531,319.30584783524733,322.1271776497817,0.0,119980
2020-02-13,0.0,320.4676208496094,0.0,324.78255018106483,317.81226024302487,324.1187226911165,0.0,164920
2020-02-14,0.0,318.8080139160156,0.0,321.6293186193602,318.1441611295028,319.8037551106931,0.0,115770
2020-02-18,0.0,318.6421203613281,0.0,322.4591924928366,317.1484955514946,322.12727868214034,0.0,133700
2020-02-19,0.0,312.1696472167969,0.0,315.3228657448877,311.17388066929703,314.99095200351945,0.0,120905
2020-02-20,0.0,318.3101806640625,0.0,325.77835475268205,312.50160081735845,313.99522550572294,0.0,233205
2020-02-21,0.0,330.591064453125,0.0,333.0804550368434,320.4675579400378,321.46329897949084,0.0,329710
2020-02-24,0.0,355.98297119140625,0.0,359.4681292904719,347.8509693914516,355.31914361225034,0.0,648405
2020-02-25,0.0,375.0682678222656,0.0,377.3916894404786,347.85093462292883,350.1743562411418,0.0,848155
2020-02-26,0.0,371.74908447265625,0.0,377.2257501567988,358.306361913706,370.9192874091012,0.0,562805
2020-02-27,0.0,409.0899353027344,0.0,409.4218490496599,379.051272723155,390.66843112931787,0.0,770470
2020-02-28,0.0,406.2686767578125,0.0,438.79670880717777,403.11543249425966,434.64772318939663,0.0,1253875
2020-03-02,0.0,366.4383239746094,0.0,407.9281698656794,366.4383239746094,396.47695720570874,0.0,833185
2020-03-03,0.0,390.004638671875,0.0,396.64301550033247,356.14892697610117,364.1149589115318,0.0,864490
2020-03-04,0.0,358.3064270019531,0.0,383.532282575153,357.64259935988,376.0641076465244,0.0,704750
2020-03-05,0.0,379.7151794433594,0.0,384.6939623241987,364.2809474480776,376.72790465017596,0.0,590330
2020-03-06,0.0,391.99615478515625,0.0,411.0814885627732,388.67696630209247,404.7750253802722,0.0,864495
2020-03-09,0.0,447.09466552734375,0.0,449.750026365874,418.71562001711504,449.0861988179403,0.0,677075
2020-03-10,0.0,398.3026123046875,0.0,446.9287026314996,398.3026123046875,412.57513270829804,0.0,722320
2020-03-11,0.0,432.9881591796875,0.0,443.27766448906357,412.07728539981434,417.8858656703458,0.0,458945
2020-03-12,0.0,512.4827270507812,0.0,514.4742605762486,453.56712624285603,491.23993913086963,0.0,919815
2020-03-13,0.0,415.5623474121094,0.0,507.83578836936556,412.9070120787255,453.06918374129674,0.0,678200
2020-03-16,0.0,515.3040771484375,0.0,519.4530632768468,454.3969405246674,502.1932911120247,0.0,629900
2020-03-17,0.0,445.7668762207031,0.0,519.4528260855981,431.99221817605206,486.2609522143138,0.0,697490
2020-03-18,0.0,472.65240478515625,0.0,519.4529811753255,459.3756512726879,497.21442917129997,0.0,569070
2020-03-19,0.0,464.3544616699219,0.0,498.37614458463645,432.9881397462032,476.13759124779244,0.0,658110
2020-03-20,0.0,501.861328125,0.0,504.516689250415,438.2988839156582,443.6095555196873,0.0,686100
2020-03-23,0.0,498.70806884765625,0.0,532.8957203023458,478.4609988719944,498.0442412813781,0.0,700210
2020-03-24,0.0,423.5284423828125,0.0,457.0522407602933,423.3624981538705,448.090442048679,0.0,576135
2020-03-25,0.0,430.76611328125,1.3,440.08358303958147,396.65755580559244,419.7848368389978,0.0,582435
2020-03-26,0.0,383.5132751464844,0.0,422.9460883811136,380.8511337971844,422.4469337046122,0.0,624445
2020-03-27,0.0,410.9664611816406,0.0,412.29753172056945,389.3366474352385,403.312824623844,0.0,408655
2020-03-30,0.0,379.1872863769531,0.0,404.4775520024041,377.68984779642057,401.4826494532785,0.0,413310
2020-03-31,0.0,386.1753845214844,0.0,390.6677254619203,367.04131814831766,381.35025689889363,0.0,490855
2020-04-01,0.0,418.12103271484375,0.0,424.6099680740836,396.99036906586355,408.80356233371873,0.0,456660
2020-04-02,0.0,401.6490478515625,0.0,425.1090899781864,401.14991854559963,422.2805805627933,0.0,579485
2020-04-03,0.0,412.29754638671875,0.0,421.94777640215483,397.323059414233,404.1447549133073,0.0,376290
2020-04-06,0.0,354.22979736328125,0.0,387.0073057343892,349.40469506287496,381.51665544864636,0.0,439245
2020-04-07,0.0,354.5626525878906,0.0,355.39456868932814,332.26728583652675,333.4319633009263,0.0,626825
2020-04-08,0.0,339.4217224121094,0.0,354.0634488486753,336.7595811007115,347.4081209582418,0.0,458440
2020-04-09,0.0,338.2569885253906,0.0,344.24676739197616,329.93783005397455,333.59825470378627,0.0,548185
2020-04-13,0.0,330.2706604003906,0.0,344.91238745041335,328.9395896889227,340.75280734461495,0.0,467355
2020-04-14,0.0,301.6527404785156,0.0,319.28934408323875,299.9889085127081,316.79359613452743,0.0,694145
2020-04-15,0.0,308.640869140625,0.0,315.1298044821564,303.4829792315668,311.4693787667268,0.0,512390
2020-04-16,0.0,297.1604309082031,0.0,307.9753398381827,294.1655279730576,301.6527726168896,0.0,687105
2020-04-17,0.0,292.16888427734375,0.0,300.65441151616426,288.1756725872582,289.6731364915625,0.0,490180
2020-04-20,0.0,298.9906005859375,0.0,298.9906005859375,290.1722860480202,297.4931619648837,0.0,374370
2020-04-21,0.0,320.78680419921875,0.0,324.1144680905217,303.1501754200887,304.481246054222,0.0,598135
2020-04-22,0.0,301.3199157714844,0.0,309.80544177908683,297.659465906342,307.14332642668546,0.0,367025
2020-04-23,0.0,302.8174133300781,0.0,303.98209061142785,291.6697444004841,299.15698813666734,0.0,526610
2020-04-24,0.0,292.8343811035156,0.0,305.8122735254874,292.1688585744123,301.6526942484488,0.0,423345
2020-04-27,0.0,289.1739807128906,0.0,291.50333514851496,285.6799236713949,287.0109942294913,0.0,332310
