Date,Close
2021-07-07,54.15821501014199
2021-07-08,47.26166328600406
2021-07-09,59.02636916835699
2021-07-12,59.63488843813387
2021-07-13,52.33265720081136
2021-07-14,52.94117647058824
2021-07-15,54.36105476673429
2021-07-16,50.91277890466531
2021-07-19,39.35091277890466
2021-07-20,50.70993914807303
2021-07-21,54.36105476673429
2021-07-22,50.30425963488844
2021-07-23,57.809330628803245
2021-07-26,57.60649087221096
2021-07-27,57.60649087221096
2021-07-28,57.40365111561866
2021-07-29,61.66328600405679
2021-07-30,59.02636916835699
2021-08-02,58.41784989858012
2021-08-03,62.47464503042597
2021-08-04,55.98377281947262
2021-08-05,58.620689655172406
2021-08-06,64.70588235294117
2021-08-09,63.28600405679513
2021-08-10,64.3002028397566
2021-08-11,68.15415821501014
2021-08-12,70.18255578093306
2021-08-13,70.58823529411765
2021-08-16,70.58823529411765
2021-08-17,64.90872210953347
2021-08-18,57.809330628803245
2021-08-19,57.40365111561866
2021-08-20,61.86612576064908
2021-08-23,65.92292089249493
2021-08-24,69.1683569979716
2021-08-25,72.00811359026369
2021-08-26,67.13995943204868
2021-08-27,73.22515212981745
2021-08-30,72.00811359026369
2021-08-31,72.21095334685599
2021-09-01,70.58823529411765
2021-09-02,72.41379310344827
2021-09-03,69.77687626774848
2021-09-07,62.67748478701826
2021-09-08,61.66328600405679
2021-09-09,58.620689655172406
2021-09-10,52.12981744421906
2021-09-13,58.012170385395535
2021-09-14,48.88438133874239
2021-09-15,56.79513184584179
2021-09-16,54.36105476673429
2021-09-17,46.0446247464503
2021-09-20,33.874239350912774
2021-09-21,33.062880324543606
2021-09-22,40.16227180527384
2021-09-23,51.3184584178499
2021-09-24,49.89858012170386
2021-09-27,48.478701825557806
2021-09-28,32.048681541582155
2021-09-29,33.67139959432049
2021-09-30,24.94929006085193
2021-10-01,33.2657200811359
2021-10-04,29.20892494929006
2021-10-05,34.07707910750507
2021-10-06,36.105476673428
2021-10-07,42.91497975708502
2021-10-08,42.30769230769231
2021-10-11,39.67611336032389
2021-10-12,39.06882591093117
2021-10-13,40.48582995951417
2021-10-14,52.42914979757085
2021-10-15,55.66801619433198
2021-10-18,55.06072874493927
2021-10-19,59.311740890688256
2021-10-20,65.18218623481782
2021-10-21,64.37246963562752
2021-10-22,66.80161943319838
2021-10-25,67.4089068825911
2021-10-26,66.80161943319838
2021-10-27,58.502024291497975
2021-10-28,67.00404858299595
2021-10-29,63.96761133603239
2021-11-01,68.62348178137651
2021-11-02,71.25506072874494
2021-11-03,73.07692307692307
2021-11-04,71.45748987854252
2021-11-05,75.91093117408907
2021-11-08,76.51821862348179
2021-11-09,75.30364372469636
2021-11-10,76.72064777327935
2021-11-11,75.50607287449392
2021-11-12,76.51821862348179
2021-11-15,78.74493927125506
2021-11-16,77.93522267206477
2021-11-17,73.48178137651821
2021-11-18,69.63562753036437
2021-11-19,66.39676113360325
2021-11-22,66.80161943319838
2021-11-23,70.64777327935222
2021-11-24,70.8502024291498
2021-11-26,55.66801619433198
2021-11-29,59.10931174089069
2021-11-30,39.67611336032389
2021-12-01,30.76923076923077
2021-12-02,45.95141700404859
2021-12-03,43.522267206477736
2021-12-06,53.23886639676113
2021-12-07,64.97975708502024
2021-12-08,66.19433198380567
2021-12-09,60.526315789473685
2021-12-10,63.36032388663968
2021-12-13,58.097165991902834
2021-12-14,51.821862348178136
2021-12-15,56.882591093117405
2021-12-16,56.882591093117405
2021-12-17,51.21457489878543
2021-12-20,40.688259109311744
2021-12-21,54.655870445344135
2021-12-22,58.90688259109312
2021-12-23,63.96761133603239
2021-12-27,71.45748987854252
2021-12-28,72.2672064777328
2021-12-29,72.46963562753037
2021-12-30,70.44534412955466
2021-12-31,70.8502024291498
2022-01-03,72.2672064777328
2022-01-04,76.92307692307693
2022-01-05,66.19433198380567
2022-01-06,67.4089068825911
2022-01-07,62.145748987854255
2022-01-10,59.71659919028341
2022-01-11,63.96761133603239
2022-01-12,64.97975708502024
2022-01-13,60.526315789473685
2022-01-14,56.2753036437247
2022-01-18,48.98785425101215
2022-01-19,42.10526315789473
2022-01-20,37.24696356275304
2022-01-21,31.376518218623485
2022-01-24,31.781376518218625
2022-01-25,30.364372469635622
2022-01-26,28.94736842105264
2022-01-27,26.72064777327936
2022-01-28,34.61538461538461
2022-01-31,39.27125506072874
2022-02-01,42.30769230769231
2022-02-02,47.16599190283401
2022-02-03,41.497975708502025
2022-02-04,40.48582995951417
2022-02-07,40.688259109311744
2022-02-08,42.91497975708502
2022-02-09,51.821862348178136
2022-02-10,42.51012145748988
2022-02-11,38.663967611336034
2022-02-14,34.21052631578947
2022-02-15,39.67611336032389
2022-02-16,40.89068825910931
2022-02-17,34.21052631578947
2022-02-18,32.388663967611336
2022-02-22,29.1497975708502
2022-02-23,23.481781376518217
2022-02-24,23.279352226720647
2022-02-25,38.8663967611336
2022-02-28,33.603238866396765
2022-03-01,25.910931174089068
2022-03-02,38.46153846153847
2022-03-03,35.82995951417004
2022-03-04,34.81781376518219
2022-03-07,29.1497975708502
2022-03-08,24.493927125506072
2022-03-09,29.35222672064777
2022-03-10,29.554655870445345
2022-03-11,26.31578947368421
2022-03-14,25.910931174089068
2022-03-15,32.79352226720648
2022-03-16,43.92712550607287
2022-03-17,51.821862348178136
2022-03-18,58.70445344129555
2022-03-21,56.68016194331984
2022-03-22,59.91902834008097
2022-03-23,51.21457489878543
2022-03-24,59.51417004048582
2022-03-25,63.56275303643725
2022-03-28,67.00404858299595
2022-03-29,78.74493927125506
2022-03-30,72.12121212121212
2022-03-31,65.25252525252525
2022-04-01,66.46464646464646
2022-04-04,68.28282828282828
2022-04-05,63.43434343434343
2022-04-06,56.96969696969697
2022-04-07,58.18181818181818
2022-04-08,56.56565656565656
2022-04-11,52.121212121212125
2022-04-12,51.51515151515152
2022-04-13,56.16161616161616
2022-04-14,53.939393939393945
2022-04-18,51.51515151515152
2022-04-19,61.01010101010102
2022-04-20,65.05050505050505
2022-04-21,57.97979797979798
2022-04-22,43.83838383838384
2022-04-25,43.63636363636363
2022-04-26,34.54545454545455
2022-04-27,35.55555555555556
2022-04-28,42.82828282828282
2022-04-29,27.47474747474748
2022-05-02,24.848484848484848
2022-05-03,28.68686868686869
2022-05-04,48.68686868686869
2022-05-05,28.484848484848484
2022-05-06,26.666666666666668
2022-05-09,19.19191919191919
2022-05-10,16.565656565656568
2022-05-11,14.14141414141414
2022-05-12,14.949494949494948
2022-05-13,19.7979797979798
2022-05-16,21.01010101010101
2022-05-17,30.909090909090907
2022-05-18,15.353535353535351
2022-05-19,13.131313131313131
2022-05-20,12.727272727272728
2022-05-23,17.97979797979798
2022-05-24,20.80808080808081
2022-05-25,23.43434343434344
2022-05-26,31.515151515151512
2022-05-27,46.464646464646464
2022-05-31,40.4040404040404
2022-06-01,33.33333333333333
2022-06-02,45.45454545454545
2022-06-03,38.18181818181819
2022-06-06,42.02020202020202
2022-06-07,49.898989898989896
2022-06-08,37.97979797979798
2022-06-09,24.24242424242424
2022-06-10,12.525252525252526
2022-06-13,4.646464646464646
2022-06-14,4.646464646464646
2022-06-15,6.4646464646464645
2022-06-16,2.2222222222222223
2022-06-17,2.4242424242424243
2022-06-21,5.252525252525253
2022-06-22,5.858585858585859
2022-06-23,10.909090909090908
2022-06-24,22.424242424242426
2022-06-27,22.22222222222222
2022-06-28,15.555555555555555
2022-06-29,15.757575757575756
2022-06-30,15.555555555555555
2022-07-01,26.060606060606062
2022-07-05,23.83838383838384
2022-07-06,27.27272727272727
2022-07-07,31.11111111111111
2022-07-08,30.1010101010101
2022-07-11,27.87878787878788
2022-07-12,23.232323232323232
2022-07-13,20.404040404040405
2022-07-14,20.404040404040405
2022-07-15,29.6969696969697
2022-07-18,23.83838383838384
2022-07-19,47.87878787878788
2022-07-20,53.73737373737374
2022-07-21,61.2121212121212
2022-07-22,58.78787878787879
2022-07-25,62.62626262626263
2022-07-26,56.56565656565656
2022-07-27,69.8989898989899
2022-07-28,77.77777777777779
2022-07-29,80.2020202020202
2022-08-01,80.0
2022-08-02,76.36363636363637
2022-08-03,78.78787878787878
2022-08-04,76.36363636363637
2022-08-05,76.36363636363637
2022-08-08,78.58585858585857
2022-08-09,77.77777777777779
2022-08-10,87.27272727272727
2022-08-11,88.88888888888889
2022-08-12,93.33333333333331
2022-08-15,92.52525252525253
2022-08-16,93.73737373737374
2022-08-17,92.72727272727272
2022-08-18,93.13131313131314
2022-08-19,90.7070707070707
2022-08-22,83.43434343434343
2022-08-23,81.61616161616162
2022-08-24,83.03030303030303
2022-08-25,86.66666666666667
2022-08-26,68.88888888888889
2022-08-29,62.82828282828283
2022-08-30,54.14141414141415
2022-08-31,46.86868686868687
2022-09-01,47.474747474747474
2022-09-02,38.58585858585858
2022-09-06,37.57575757575757
2022-09-07,52.121212121212125
2022-09-08,58.58585858585859
2022-09-09,68.28282828282828
2022-09-12,74.54545454545455
2022-09-13,42.02020202020202
2022-09-14,41.21212121212121
2022-09-15,35.55555555555556
2022-09-16,28.28282828282828
2022-09-19,33.535353535353536
2022-09-20,25.65656565656565
2022-09-21,17.575757575757574
2022-09-22,11.91919191919192
2022-09-23,4.848484848484849
2022-09-26,3.4343434343434343
2022-09-27,3.4343434343434343
2022-09-28,8.484848484848486
2022-09-29,6.4646464646464645
2022-09-30,4.444444444444445
2022-10-03,9.292929292929292
2022-10-04,22.22222222222222
2022-10-05,23.232323232323232
2022-10-06,18.98989898989899
2022-10-07,11.515151515151516
2022-10-10,12.929292929292927
2022-10-11,12.727272727272728
2022-10-12,11.11111111111111
2022-10-13,18.787878787878785
2022-10-14,10.909090909090908
2022-10-17,18.98989898989899
2022-10-18,25.85858585858585
2022-10-19,21.41414141414141
2022-10-20,18.383838383838384
2022-10-21,30.50505050505051
2022-10-24,36.76767676767677
2022-10-25,49.09090909090909
2022-10-26,52.52525252525253
2022-10-27,54.34343434343434
2022-10-28,66.86868686868686
2022-10-31,64.84848484848484
2022-11-01,65.65656565656566
2022-11-02,53.13131313131313
2022-11-03,52.72727272727272
2022-11-04,61.01010101010102
2022-11-07,65.45454545454545
2022-11-08,68.68686868686868
2022-11-09,62.02020202020202
2022-11-10,83.23232323232324
2022-11-11,82.42424242424242
2022-11-14,80.0
2022-11-15,83.23232323232324
2022-11-16,82.62626262626263
2022-11-17,80.2020202020202
2022-11-18,84.04040404040404
2022-11-21,84.84848484848484
2022-11-22,87.67676767676768
2022-11-23,90.30303030303033
2022-11-25,90.30303030303033
2022-11-28,86.06060606060606
2022-11-29,86.26262626262627
2022-11-30,91.91919191919192
2022-12-01,90.7070707070707
2022-12-02,90.7070707070707
2022-12-05,84.04040404040404
2022-12-06,79.39393939393939
2022-12-07,79.5959595959596
2022-12-08,81.21212121212122
2022-12-09,77.77777777777779
2022-12-12,79.7979797979798
2022-12-13,81.81818181818183
2022-12-14,79.1919191919192
2022-12-15,66.86868686868686
2022-12-16,58.38383838383838
2022-12-19,50.70707070707071
2022-12-20,51.11111111111111
2022-12-21,60.60606060606061
2022-12-22,50.90909090909091
2022-12-23,55.35353535353536
2022-12-27,54.54545454545454
2022-12-28,42.62626262626263
2022-12-29,54.74747474747475
2022-12-30,46.86868686868687
2023-01-03,46.06060606060606
2023-01-04,53.73737373737374
2023-01-05,43.03030303030303
2023-01-06,64.04040404040404
2023-01-09,61.81818181818181
2023-01-10,65.05050505050505
2023-01-11,74.54545454545455
2023-01-12,75.15151515151514
2023-01-13,75.95959595959596
2023-01-17,74.54545454545455
2023-01-18,58.78787878787879
2023-01-19,48.28282828282829
2023-01-20,61.81818181818181
2023-01-23,67.07070707070707
2023-01-24,68.08080808080808
2023-01-25,68.08080808080808
2023-01-26,71.71717171717171
2023-01-27,70.5050505050505
2023-01-30,66.66666666666666
2023-01-31,73.93939393939394
2023-02-01,75.95959595959596
2023-02-02,74.34343434343434
2023-02-03,70.70707070707071
2023-02-06,68.28282828282828
2023-02-07,72.72727272727273
2023-02-08,68.88888888888889
2023-02-09,63.43434343434343
2023-02-10,66.06060606060606
2023-02-13,73.13131313131314
2023-02-14,69.2929292929293
2023-02-15,70.5050505050505
2023-02-16,67.27272727272727
2023-02-17,67.47474747474747
2023-02-21,52.52525252525253
2023-02-22,51.91919191919192
2023-02-23,55.15151515151515
2023-02-24,48.08080808080808
2023-02-27,50.30303030303031
2023-02-28,46.16935483870967
2023-03-01,43.95161290322581
2023-03-02,47.58064516129033
2023-03-03,55.443548387096776
2023-03-06,53.42741935483871
2023-03-07,39.91935483870967
2023-03-08,41.12903225806452
2023-03-09,28.62903225806452
2023-03-10,18.346774193548388
2023-03-13,19.556451612903224
2023-03-14,26.411290322580644
2023-03-15,21.975806451612904
2023-03-16,27.82258064516129
2023-03-17,22.983870967741936
2023-03-20,28.42741935483871
2023-03-21,29.233870967741936
2023-03-22,22.177419354838708
2023-03-23,22.37903225806452
2023-03-24,25.806451612903224
2023-03-27,27.62096774193548
2023-03-28,28.225806451612907
2023-03-29,37.5
2023-03-30,42.33870967741936
2023-03-31,52.82258064516129
2023-04-03,55.64516129032258
2023-04-04,47.17741935483871
2023-04-05,44.75806451612903
2023-04-06,45.16129032258064
2023-04-10,51.41129032258065
2023-04-11,55.24193548387096
2023-04-12,52.21774193548387
2023-04-13,57.66129032258065
2023-04-14,56.451612903225815
2023-04-17,59.4758064516129
2023-04-18,62.701612903225815
2023-04-19,61.49193548387096
2023-04-20,59.67741935483871
2023-04-21,58.46774193548387
2023-04-24,60.88709677419355
2023-04-25,47.78225806451613
2023-04-26,40.7258064516129
2023-04-27,53.0241935483871
2023-04-28,60.483870967741936
2023-05-01,62.903225806451616
2023-05-02,50.201612903225815
2023-05-03,46.9758064516129
2023-05-04,45.766129032258064
2023-05-05,55.846774193548384
2023-05-08,56.451612903225815
2023-05-09,53.62903225806451
2023-05-10,53.42741935483871
2023-05-11,51.41129032258065
2023-05-12,51.41129032258065
2023-05-15,52.62096774193549
2023-05-16,45.16129032258064
2023-05-17,51.61290322580645
2023-05-18,53.2258064516129
2023-05-19,53.0241935483871
2023-05-22,54.03225806451613
2023-05-23,44.153225806451616
2023-05-24,35.28225806451613
2023-05-25,34.87903225806452
2023-05-26,39.11290322580645
2023-05-30,38.104838709677416
2023-05-31,34.07258064516129
2023-06-01,39.11290322580645
2023-06-02,56.653225806451616
2023-06-05,51.81451612903226
2023-06-06,54.83870967741935
2023-06-07,61.89516129032258
2023-06-08,61.49193548387096
2023-06-09,61.29032258064516
2023-06-12,62.096774193548384
2023-06-13,67.94354838709677
2023-06-14,66.33064516129032
2023-06-15,71.57258064516128
2023-06-16,73.18548387096774
2023-06-20,67.33870967741935
2023-06-21,67.74193548387096
2023-06-22,63.91129032258065
2023-06-23,57.66129032258065
2023-06-26,63.10483870967742
2023-06-27,69.15322580645162
2023-06-28,67.13709677419355
2023-06-29,72.98387096774194
2023-06-30,77.41935483870968
2023-07-03,80.64516129032258
2023-07-05,81.04838709677419
2023-07-06,76.61290322580645
2023-07-07,75.80645161290323
2023-07-10,76.20967741935483
2023-07-11,82.25806451612904
2023-07-12,85.68548387096774
2023-07-13,86.49193548387096
2023-07-14,85.68548387096774
2023-07-17,83.09859154929578
2023-07-18,82.897384305835
2023-07-19,86.72032193158954
2023-07-20,88.93360160965796
2023-07-21,88.73239436619718
2023-07-24,90.3420523138833
2023-07-25,89.53722334004024
2023-07-26,87.92756539235413
2023-07-27,82.49496981891348
2023-07-28,83.09859154929578
2023-07-31,83.90342052313883
2023-08-01,82.09255533199196
2023-08-02,75.85513078470825
2023-08-03,69.81891348088531
2023-08-04,63.983903420523134
2023-08-07,68.61167002012073
2023-08-08,62.57545271629779
2023-08-09,60.7645875251509
2023-08-10,59.758551307847085
2023-08-11,56.94164989939637
2023-08-14,57.14285714285714
2023-08-15,48.08853118712273
2023-08-16,42.6559356136821
2023-08-17,36.21730382293762
2023-08-18,37.42454728370221
2023-08-21,37.02213279678068
2023-08-22,34.00402414486921
2023-08-23,40.04024144869216
2023-08-24,33.199195171026155
2023-08-25,36.21730382293762
2023-08-28,39.2354124748491
2023-08-29,47.08249496981891
2023-08-30,50.10060362173038
2023-08-31,46.68008048289739
2023-09-01,48.89336016096579
2023-09-05,39.2354124748491
2023-09-06,37.42454728370221
2023-09-07,38.6317907444668
2023-09-08,38.22937625754527
2023-09-11,40.64386317907445
2023-09-12,38.22937625754527
2023-09-13,37.62575452716298
2023-09-14,43.66197183098591
2023-09-15,37.62575452716298
2023-09-18,38.22937625754527
2023-09-19,35.61368209255533
2023-09-20,33.199195171026155
2023-09-21,22.132796780684107
2023-09-22,21.12676056338028
2023-09-25,23.34004024144869
2023-09-26,16.096579476861166
2023-09-27,17.90744466800805
2023-09-28,22.53521126760564
2023-09-29,18.712273641851105
2023-10-02,15.090543259557345
2023-10-03,10.46277665995976
2023-10-04,13.883299798792756
2023-10-05,15.090543259557345
2023-10-06,21.32796780684105
2023-10-09,26.358148893360163
2023-10-10,28.973843058350106
2023-10-11,34.60764587525151
2023-10-12,30.18108651911469
2023-10-13,28.37022132796781
2023-10-16,34.60764587525151
2023-10-17,37.42454728370221
2023-10-18,29.376257545271628
2023-10-19,22.53521126760564
2023-10-20,17.303822937625753
2023-10-23,15.29175050301811
2023-10-24,18.91348088531187
2023-10-25,16.297786720321934
2023-10-26,15.492957746478872
2023-10-27,10.865191146881289
2023-10-30,15.8953722334004
2023-10-31,21.93158953722334
2023-11-01,27.565392354124747
2023-11-02,43.05835010060362
2023-11-03,53.31991951710262
2023-11-06,49.09456740442656
2023-11-07,49.09456740442656
2023-11-08,49.29577464788733
2023-11-09,44.8692152917505
2023-11-10,53.52112676056338
2023-11-13,52.51509054325956
2023-11-14,70.62374245472837
2023-11-15,71.83098591549296
2023-11-16,69.41649899396378
2023-11-17,73.44064386317908
2023-11-20,75.25150905432596
2023-11-21,73.8430583501006
2023-11-22,76.45875251509054
2023-11-24,78.67203219315896
