Date,Capital Gains,Close,Dividends,High,Low,Open,Stock Splits,Volume
2020-01-02,0.0,112.00182342529297,0.0,112.42691231690418,111.72388596577595,111.82197860475098,0.0,11034100
2020-01-03,0.0,113.7266845703125,0.0,113.75939043092309,112.71302741674342,113.0318409527258,0.0,12366000
2020-01-06,0.0,113.08089447021484,0.0,114.20900973412043,112.93374303535975,114.1926568027739,0.0,11369800
2020-01-07,0.0,112.5250244140625,0.0,113.19535749265903,112.51685418394563,112.99098947703332,0.0,8381200
2020-01-08,0.0,111.78113555908203,0.0,113.06456022518132,111.43779878585228,112.75391684641606,0.0,10621700
2020-01-09,0.0,112.17353820800781,0.0,112.35338309298676,111.1026516034015,111.17622110899214,0.0,7411500
2020-01-10,0.0,113.17082214355469,0.0,113.19534530489865,112.50867184000262,112.54136523058376,0.0,8776000
2020-01-13,0.0,112.82747650146484,0.0,112.88469304887174,112.31246520664547,112.71303093301958,0.0,5966900
2020-01-14,0.0,113.40786743164062,0.0,113.48144937886138,112.92556202882015,112.9582554147611,0.0,13920300
2020-01-15,0.0,114.15996551513672,0.0,114.24988793857547,113.64496661147247,114.05370263189707,0.0,6290500
2020-01-16,0.0,113.80026245117188,0.0,114.06184695854884,113.41604968133613,113.84112606502754,0.0,6798600
2020-01-17,0.0,112.82747650146484,0.0,112.92556913909465,112.287942047238,112.46778686531361,0.0,9693100
2020-01-21,0.0,114.0128173828125,0.0,114.15995635100981,113.44058949488003,113.47328288549083,0.0,6794900
2020-01-22,0.0,114.41334533691406,0.0,114.56048425649396,114.1108723239526,114.2171476371792,0.0,6317000
2020-01-23,0.0,115.21448516845703,0.0,115.5741747802162,115.08368667806631,115.14091569522373,0.0,9747400
2020-01-24,0.0,116.14643096923828,0.0,116.53064383264156,115.50880376478892,115.60689641974001,0.0,8585000
2020-01-27,0.0,117.95301818847656,0.0,117.95301818847656,117.30722085821255,117.67508072854682,0.0,10935200
2020-01-28,0.0,117.0293197631836,0.0,117.78956289986513,116.75138221688941,117.65876435797298,0.0,10612900
2020-01-29,0.0,118.17378997802734,0.0,118.28823559748483,117.25004231649667,117.25822502236743,0.0,9566800
2020-01-30,0.0,118.19009399414062,0.0,119.08113541063679,117.953020147486,118.45167852735088,0.0,14711800
2020-01-31,0.0,119.26915740966797,0.0,119.3427393681477,118.60700709877825,118.6724063542977,0.0,14538100
2020-02-03,0.0,119.17254638671875,0.242,119.35269003718486,118.00980895739241,118.68943954881316,0.0,15309000
2020-02-04,0.0,117.56761932373047,0.0,118.02616214969056,117.14182420204398,117.90334264072087,0.0,11388300
2020-02-05,0.0,116.28205871582031,0.0,116.84705348738056,116.19198690449396,116.51952644311518,0.0,10782600
2020-02-06,0.0,116.8060302734375,0.0,116.99437006580905,116.27379606384196,116.42117938550939,0.0,6683100
2020-02-07,0.0,118.26362609863281,0.0,118.51747392650778,117.80508323881043,118.09167877337734,0.0,11374800
2020-02-10,0.0,118.59112548828125,0.0,118.93503251671824,118.46829351747056,118.81221304025918,0.0,6699300
2020-02-11,0.0,117.99341583251953,0.0,118.50108646803557,117.86240002517505,118.39463456277379,0.0,7784100
2020-02-12,0.0,117.3956069946289,0.0,117.54300283380334,117.08446021299284,117.3956069946289,0.0,5595500
2020-02-13,0.0,117.8460464477539,0.0,118.07531791502838,117.31381179037199,117.45301143162021,0.0,7883400
2020-02-14,0.0,118.36184692382812,0.0,118.79582570667526,118.27995894827737,118.53379418039351,0.0,7137400
2020-02-18,0.0,119.17254638671875,0.0,119.59015780114373,118.66487564141848,119.00878283930167,0.0,6909200
2020-02-19,0.0,119.16438293457031,0.0,119.23807466934021,118.71402373148774,118.82865948369422,0.0,5707700
2020-02-20,0.0,120.09779357910156,0.0,120.31888117564014,119.5491789830907,119.61468688185599,0.0,9332900
2020-02-21,0.0,121.21956634521484,0.0,121.90739291973821,120.90022320125301,121.0230551762242,0.0,13860300
2020-02-24,0.0,123.02923583984375,0.0,123.61061077127961,122.82452829268927,123.504158848565,0.0,15929300
2020-02-25,0.0,123.68424224853516,0.0,124.26560440245835,122.93910414117066,122.99642822374533,0.0,20802900
2020-02-26,0.0,123.02923583984375,0.0,124.23291721666067,122.48062111279259,122.78358428438695,0.0,22589500
2020-02-27,0.0,124.36392974853516,0.0,125.3465234499562,123.50415557440795,125.03536398833609,0.0,30687900
2020-02-28,0.0,127.17256164550781,0.0,127.72117657553142,126.23091157795538,126.4683669229894,0.0,44935200
2020-03-02,0.0,126.23686981201172,0.229,128.336168716767,126.0892562103416,127.35212391926402,0.0,28152400
2020-03-03,0.0,128.1967010498047,0.0,130.96022853344326,124.94114515076588,126.13019922304701,0.0,38608000
2020-03-04,0.0,126.8354721069336,0.0,129.03318385229912,126.44185676179582,128.26234493816656,0.0,23463700
2020-03-05,0.0,129.99267578125,0.0,130.23869015413325,128.59040261478305,128.85282128260806,0.0,17786200
2020-03-06,0.0,136.75799560546875,0.0,138.85729479536502,134.57668745763803,137.192615554339,0.0,76288300
2020-03-09,0.0,140.46446228027344,0.0,147.36099265843745,139.68542780229416,146.86897680998786,0.0,41552800
2020-03-10,0.0,133.26463317871094,0.0,141.80944445583472,132.87101766754216,139.11151963116515,0.0,37728300
2020-03-11,0.0,128.36077880859375,0.0,136.9711933489438,127.62274828168752,135.6591251757667,0.0,29519300
2020-03-12,0.0,129.15615844726562,0.0,136.42170538487474,127.64728950403394,134.0845889411837,0.0,24361800
2020-03-13,0.0,126.23686981201172,0.0,129.73023322263023,124.80180083275074,127.10610959168615,0.0,19812900
2020-03-16,0.0,134.41273498535156,0.0,136.2496162434564,129.41048688894443,131.517995312242,0.0,30496700
2020-03-17,0.0,125.44955444335938,0.0,135.8230546169366,125.22815293717773,134.07636765802914,0.0,18570900
2020-03-18,0.0,118.37271118164062,0.0,126.40089267612949,113.99369058092738,125.33483878437818,0.0,47061000
2020-03-19,0.0,121.5954818725586,0.0,125.83508548604962,119.11076266110074,120.50482760448573,0.0,21175300
2020-03-20,0.0,130.73883056640625,0.0,130.73883056640625,124.73615072977205,125.71199928216464,0.0,20863100
2020-03-23,0.0,136.12649536132812,0.0,136.69232436216785,128.39353238399625,129.1561627675252,0.0,19971800
2020-03-24,0.0,133.5926513671875,0.0,135.67554640077384,131.54255241125918,132.23138265737646,0.0,11948600
2020-03-25,0.0,133.28919982910156,0.0,136.6841624766501,132.53476507551395,134.1502437097946,0.0,10750600
2020-03-26,0.0,133.94522094726562,0.0,135.8641099733568,133.0677853722132,134.4864499072833,0.0,10576200
2020-03-27,0.0,137.52059936523438,0.0,137.97162351971772,134.970276432946,135.73291955103744,0.0,12550000
2020-03-30,0.0,136.38893127441406,0.0,139.49687446266324,136.07731236169465,138.01260545259356,0.0,13473200
