Date,Capital Gains,Close,Dividends,High,Low,Open,Stock Splits,Volume
2020-01-02,0.0,208.08888244628906,0.0,208.08888244628906,205.99027304980757,206.39458905704603,0.0,30969400
2020-01-03,0.0,206.1828155517578,0.0,207.42465700741818,205.31642615077655,205.33568349207874,0.0,27518900
2020-01-06,0.0,207.51123046875,0.0,207.54010912747592,204.31520316105562,204.56548976636128,0.0,21655300
2020-01-07,0.0,207.48239135742188,0.0,208.06961534518254,206.827788716139,207.58828468928186,0.0,22139300
2020-01-08,0.0,209.0419158935547,0.0,209.99495596195464,207.12622911991602,207.45353046860188,0.0,26397300
2020-01-09,0.0,210.81321716308594,0.0,211.21753317284433,209.58101179361842,210.7650811571285,0.0,23547000
2020-01-10,0.0,210.27410888671875,0.0,211.66034356288264,209.8986715526782,211.64110091224714,0.0,21898500
2020-01-13,0.0,212.69998168945312,0.0,212.72886034930957,210.80353801731354,211.1404753010303,0.0,22756900
2020-01-14,0.0,211.86251831054688,0.0,212.95033037063425,211.53521696666027,212.59413567141934,0.0,24418100
2020-01-15,0.0,211.94911193847656,0.0,212.94065178670863,211.25599470819185,211.97799059898475,0.0,25742100
2020-01-16,0.0,213.98037719726562,0.0,214.01889187956053,212.55564242234962,213.00809446050664,0.0,18805000
2020-01-17,0.0,215.03927612304688,0.0,215.2125480984314,213.826313539175,214.94300412180323,0.0,24325200
2020-01-21,0.0,214.94297790527344,0.0,215.4820657927774,214.3461326996859,214.44239000014406,0.0,21146300
2020-01-22,0.0,215.51101684570312,0.0,216.7432223422152,215.24147281140662,216.0308622611665,0.0,20736400
2020-01-23,0.0,216.20411682128906,0.0,216.30038883535866,214.38468739213076,215.38586345788542,0.0,26496100
2020-01-24,0.0,214.38465881347656,0.0,217.44592924643237,213.39311889473478,217.21488525689296,0.0,37436500
2020-01-27,0.0,209.95645141601562,0.0,211.0923847858952,209.07079002611857,209.54249938714563,0.0,42264400
2020-01-28,0.0,213.18133544921875,0.0,213.67230209824288,210.88057559990997,211.43892089957654,0.0,26731900
2020-01-29,0.0,213.52789306640625,0.0,214.606068983858,212.58448913863594,214.36540366735215,0.0,28924500
2020-01-30,0.0,214.28839111328125,0.0,214.384648420806,211.4870434682269,212.15128205303816,0.0,39568100
2020-01-31,0.0,210.89024353027344,0.0,215.21258388868912,210.13935411159767,215.18370522132247,0.0,52015800
