Date,Capital Gains,Close,Dividends,High,Low,Open,Stock Splits,Volume
2020-01-02,0.0,143.9499969482422,0.0,144.2100067138672,143.39999389648438,143.86000061035156,0.0,7733800
2020-01-03,0.0,145.86000061035156,0.0,146.32000732421875,145.39999389648438,145.75,0.0,12272800
2020-01-06,0.0,147.38999938964844,0.0,148.47999572753906,146.9499969482422,148.44000244140625,0.0,14403300
2020-01-07,0.0,147.97000122070312,0.0,148.13999938964844,147.42999267578125,147.57000732421875,0.0,7978500
2020-01-08,0.0,146.86000061035156,0.0,148.61000061035156,146.13999938964844,148.49000549316406,0.0,22248500
2020-01-09,0.0,146.02999877929688,0.0,146.41000366210938,145.44000244140625,146.07000732421875,0.0,10292300
2020-01-10,0.0,146.91000366210938,0.0,146.99000549316406,146.1699981689453,146.22000122070312,0.0,6183300
2020-01-13,0.0,145.82000732421875,0.0,146.3800048828125,145.77999877929688,146.35000610351562,0.0,7593800
2020-01-14,0.0,145.69000244140625,0.0,145.80999755859375,145.0800018310547,145.4199981689453,0.0,6589700
2020-01-15,0.0,146.5399932861328,0.0,146.72999572753906,145.82000732421875,146.2100067138672,0.0,6510000
2020-01-16,0.0,146.30999755859375,0.0,146.47000122070312,145.75999450683594,146.27000427246094,0.0,6069100
2020-01-17,0.0,146.5800018310547,0.0,146.99000549316406,146.30999755859375,146.50999450683594,0.0,11121100
2020-01-21,0.0,146.74000549316406,0.0,146.86000061035156,145.5500030517578,145.77000427246094,0.0,6086100
2020-01-22,0.0,146.7899932861328,0.0,146.80999755859375,146.3800048828125,146.67999267578125,0.0,4778200
2020-01-23,0.0,147.1199951171875,0.0,147.6199951171875,146.6199951171875,147.0,0.0,8419800
2020-01-24,0.0,147.97999572753906,0.0,148.3800048828125,146.88999938964844,146.89999389648438,0.0,9919900
2020-01-27,0.0,148.99000549316406,0.0,149.32000732421875,148.4600067138672,149.24000549316406,0.0,9988100
2020-01-28,0.0,147.66000366210938,0.0,148.55999755859375,147.52999877929688,148.36000061035156,0.0,7543100
2020-01-29,0.0,148.4600067138672,0.0,148.55999755859375,147.61000061035156,147.6999969482422,0.0,5013100
2020-01-30,0.0,148.47000122070312,0.0,149.30999755859375,148.00999450683594,148.69000244140625,0.0,9119500
2020-01-31,0.0,149.3300018310547,0.0,149.67999267578125,148.80999755859375,148.8800048828125,0.0,14788300
2020-02-03,0.0,148.36000061035156,0.0,148.77999877929688,147.67999267578125,148.66000366210938,0.0,9105300
2020-02-04,0.0,146.42999267578125,0.0,147.02999877929688,145.8000030517578,146.97000122070312,0.0,10525600
2020-02-05,0.0,146.61000061035156,0.0,146.80999755859375,146.16000366210938,146.3800048828125,0.0,6160700
2020-02-06,0.0,147.39999389648438,0.0,147.6300048828125,147.0,147.27999877929688,0.0,4819800
2020-02-07,0.0,147.7899932861328,0.0,148.17999267578125,147.33999633789062,147.8300018310547,0.0,6379300
2020-02-10,0.0,148.1699981689453,0.0,148.4499969482422,147.91000366210938,148.2100067138672,0.0,5793600
2020-02-11,0.0,147.66000366210938,0.0,148.16000366210938,147.00999450683594,148.02999877929688,0.0,5179400
2020-02-12,0.0,147.5399932861328,0.0,147.80999755859375,147.16000366210938,147.4199981689453,0.0,5040600
2020-02-13,0.0,148.3800048828125,0.0,148.5800018310547,147.9499969482422,148.24000549316406,0.0,7082100
2020-02-14,0.0,149.0,0.0,149.1300048828125,148.6300048828125,148.74000549316406,0.0,5345400
2020-02-18,0.0,150.91000366210938,0.0,151.08999633789062,149.47000122070312,149.8800048828125,0.0,11524900
2020-02-19,0.0,151.7899932861328,0.0,151.82000732421875,150.82000732421875,151.0,0.0,9269800
2020-02-20,0.0,152.41000366210938,0.0,152.8300018310547,151.9499969482422,152.0,0.0,8457300
2020-02-21,0.0,154.6999969482422,0.0,155.22000122070312,154.17999267578125,154.42999267578125,0.0,16344500
2020-02-24,0.0,156.08999633789062,0.0,158.52999877929688,155.36000061035156,158.5,0.0,27171000
2020-02-25,0.0,153.3000030517578,0.0,156.0800018310547,152.91000366210938,155.1199951171875,0.0,28091500
2020-02-26,0.0,153.97000122070312,0.0,155.27999877929688,152.89999389648438,153.82000732421875,0.0,17912500
2020-02-27,0.0,154.0,0.0,156.27000427246094,153.89999389648438,155.5800018310547,0.0,27878500
2020-02-28,0.0,148.3800048828125,0.0,152.77000427246094,147.0500030517578,152.7100067138672,0.0,42699600
2020-03-02,0.0,149.1999969482422,0.0,150.72999572753906,149.0399932861328,150.0,0.0,16295400
2020-03-03,0.0,153.88999938964844,0.0,155.24000549316406,150.74000549316406,150.83999633789062,0.0,28687700
2020-03-04,0.0,154.16000366210938,0.0,154.9600067138672,153.6999969482422,154.39999389648438,0.0,12315500
2020-03-05,0.0,157.49000549316406,0.0,157.6199951171875,155.72000122070312,156.05999755859375,0.0,17973500
2020-03-06,0.0,157.5500030517578,0.0,159.25,154.5399932861328,158.3300018310547,0.0,26973400
2020-03-09,0.0,157.80999755859375,0.0,159.3699951171875,156.3300018310547,158.60000610351562,0.0,24868700
2020-03-10,0.0,154.47999572753906,0.0,156.41000366210938,154.38999938964844,156.17999267578125,0.0,18811500
2020-03-11,0.0,153.92999267578125,0.0,156.5,153.61000061035156,156.25,0.0,18159900
2020-03-12,0.0,147.7899932861328,0.0,151.5500030517578,146.85000610351562,151.52999877929688,0.0,32893400
